name;date;identification;description;x;y
Wetenschappersbuurt;2014-06-11;101235;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-08-21;112573;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-06-17;102313;"Beton, hout of kunststofpaal; Beton, hout of kunststofpaal omvergereden";4.414112;51.919573
Wetenschappersbuurt;2014-06-19;102771;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-06-26;103980;"Parkeeroverlast; geen vergunning";4.414112;51.919573
Wetenschappersbuurt;2014-06-26;104010;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-06-26;104012;"Gedrag personen; hinderlijk gedrag";4.414112;51.919573
Wetenschappersbuurt;2014-06-30;104434;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-06-30;104462;"Bomen; Bomen takken gebroken";4.414112;51.919573
Wetenschappersbuurt;2014-07-01;104643;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-07-03;105156;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-07-03;105158;"Gedrag personen; hinderlijk gedrag";4.414112;51.919573
Wetenschappersbuurt;2014-07-03;105160;"Winkelwagentjes";4.414112;51.919573
Wetenschappersbuurt;2014-07-08;105942;"Zwerfvuil op straat";4.414112;51.919573
Wetenschappersbuurt;2014-07-08;105945;"Zwerfvuil op straat";4.414112;51.919573
Wetenschappersbuurt;2014-07-14;106924;"(Brom)fietsen; (brom)fietswrakken";4.414112;51.919573
Wetenschappersbuurt;2014-07-17;107624;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-07-24;108663;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-07-24;108664;"Bestrating los/scheef/omhoogst. geen wortelopdruk";4.414112;51.919573
Wetenschappersbuurt;2014-07-31;109787;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-08-05;110312;"WC Huisvuil met pas; WC HV MP Huisvuil ernaast";4.414112;51.919573
Wetenschappersbuurt;2014-08-08;110821;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-08-11;111136;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-08-28;113521;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-08-20;112409;"Verzakking - plaatselijk";4.414112;51.919573
Wetenschappersbuurt;2014-09-09;115598;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-09-04;114658;"Winkelwagentjes";4.414112;51.919573
Wetenschappersbuurt;2014-09-08;115407;"Wijkcontainers Huisvuil; WC HV Vies, smerig";4.414112;51.919573
Wetenschappersbuurt;2014-09-16;116797;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-09-16;116803;"Winkelwagentjes";4.414112;51.919573
Wetenschappersbuurt;2014-10-01;119174;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-10-02;119245;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-10-02;119279;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-10-02;119292;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-10-07;119947;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-10-14;120780;"WC Huisvuil met pas; WC HV MP Huisvuil ernaast";4.414112;51.919573
Wetenschappersbuurt;2014-10-14;120838;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-10-16;121102;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-10-20;121610;"Op bestrating en in het groen; Glasscherven op openbaar gebied";4.414112;51.919573
Wetenschappersbuurt;2014-10-24;122337;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-11-13;125131;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-11-14;125310;"Overig";4.414112;51.919573
Wetenschappersbuurt;2014-11-25;126800;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-12-01;127590;"Bestrating los/scheef/omhoogstaand (wortelopdruk)";4.414112;51.919573
Wetenschappersbuurt;2014-12-11;129142;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-12-18;130064;"Parkeeroverlast; aanhangers / caravans";4.414112;51.919573
Wetenschappersbuurt;2014-12-22;130453;"Dumping; Dumping koelkast";4.414112;51.919573
Wetenschappersbuurt;2014-12-22;130457;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-12-23;130639;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-12-29;131089;"Gat in de bestrating";4.414112;51.919573
Wetenschappersbuurt;2015-01-05;131700;"WC Huisvuil met pas; WC HV MP Volle containers";4.414112;51.919573
Wetenschappersbuurt;2015-01-07;132059;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.414112;51.919573
Wetenschappersbuurt;2015-01-12;132827;"Verzakking - plaatselijk";4.414112;51.919573
Wetenschappersbuurt;2015-03-06;140911;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2015-01-26;134889;"Afvalbakken; Afvalbak vol";4.414112;51.919573
Wetenschappersbuurt;2015-02-04;136398;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2015-02-12;137570;"WC Huisvuil met pas; WC HV MP Huisvuil ernaast";4.414112;51.919573
Wetenschappersbuurt;2015-02-26;139653;"Verzakking - plaatselijk";4.414112;51.919573
Wetenschappersbuurt;2015-02-26;139659;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2015-03-02;140042;"Wijkcontainers Huisvuil; WC HV Huisvuil ernaast";4.414112;51.919573
Wetenschappersbuurt;2015-03-02;140044;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2015-03-02;140079;"Winkelwagentjes";4.414112;51.919573
Wetenschappersbuurt;2015-03-02;140081;"Winkelwagentjes";4.414112;51.919573
Wetenschappersbuurt;2015-03-03;140259;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2015-03-06;140922;"Dumping; Dumping vuilniszakken";4.414112;51.919573
Wetenschappersbuurt;2015-03-23;143491;"Overig";4.414112;51.919573
Wetenschappersbuurt;2015-04-14;147207;"WC Huisvuil met pas; WC HV MP Huisvuil ernaast";4.414112;51.919573
Wetenschappersbuurt;2015-04-20;148082;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2015-04-28;149291;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2015-05-06;150485;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.414112;51.919573
Wetenschappersbuurt;2015-05-07;150683;"Afvalbakken; Afvalbak vol";4.414112;51.919573
Wetenschappersbuurt;2015-05-12;151444;"(Brom)fietsen; (brom)fietswrakken";4.414112;51.919573
Wetenschappersbuurt;2015-05-15;151901;"Winkelwagentjes";4.414112;51.919573
Wetenschappersbuurt;2015-05-22;153053;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2015-05-26;153295;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.414112;51.919573
Wetenschappersbuurt;2015-05-27;153667;"";4.414112;51.919573
Wetenschappersbuurt;2015-05-28;153883;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.414112;51.919573
Wetenschappersbuurt;2015-05-29;154196;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.414112;51.919573
Wetenschappersbuurt;2015-06-03;154978;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2015-06-03;154995;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.414112;51.919573
Wetenschappersbuurt;2015-06-08;155665;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2015-06-08;155697;"Parkeerautomaten; Buiten werking";4.414112;51.919573
Wetenschappersbuurt;2015-06-09;156008;"Afvalbakken; Afvalbak vol";4.414112;51.919573
Wetenschappersbuurt;2015-06-09;156233;"Parkeerautomaten; Buiten werking";4.414112;51.919573
Wetenschappersbuurt;2015-06-11;156585;"";4.414112;51.919573
Wetenschappersbuurt;2015-06-16;157491;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2015-06-17;157631;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2015-06-17;157648;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2015-06-18;157866;"Parkeerautomaten; Buiten werking";4.414112;51.919573
Wetenschappersbuurt;2015-06-18;157906;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2015-06-22;158368;"Grofvuil; GV Onjuist aangeboden";4.414112;51.919573
Wetenschappersbuurt;2014-06-10;100948;"Winkelwagentjes";4.415324;51.919054
Wetenschappersbuurt;2014-03-31;89375;"Grofvuil; GV Onjuist aangeboden";4.415324;51.919054
Wetenschappersbuurt;2014-06-10;100962;"Winkelwagentjes";4.415324;51.919054
Wetenschappersbuurt;2014-04-08;91072;"Beton, hout of kunststofpaal; Beton, hout of kunststofpaal omvergereden";4.415324;51.919054
Wetenschappersbuurt;2014-02-05;78884;"Zwerfvuil op straat";4.415324;51.919054
Wetenschappersbuurt;2014-02-06;78916;"Zwerfvuil op straat";4.415324;51.919054
Wetenschappersbuurt;2014-02-24;81734;"Winkelwagentjes";4.415324;51.919054
Wetenschappersbuurt;2014-03-13;85902;"Wijkcontainers Huisvuil; WC HV Huisvuil ernaast";4.415324;51.919054
Wetenschappersbuurt;2014-03-24;88084;"Grofvuil; GV Onjuist aangeboden";4.415324;51.919054
Wetenschappersbuurt;2014-03-24;88127;"Beton, hout of kunststofpaal; Beton, hout of kunststofpaal omvergereden";4.415324;51.919054
Wetenschappersbuurt;2014-04-08;91076;"Op bestrating en in het groen; Glasscherven op openbaar gebied";4.415324;51.919054
Wetenschappersbuurt;2014-04-14;92123;"Afvalbakken; Afvalbak vol";4.415324;51.919054
Wetenschappersbuurt;2014-04-18;92989;"Parkeerautomaten; Buiten werking";4.415324;51.919054
Wetenschappersbuurt;2014-04-24;93767;"Afvalbakken; Afvalbak vol";4.415324;51.919054
Wetenschappersbuurt;2014-04-28;94265;"Afvalbakken; Afvalbak vol";4.415324;51.919054
Wetenschappersbuurt;2014-05-08;95969;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.415324;51.919054
Wetenschappersbuurt;2014-05-08;95970;"Winkelwagentjes";4.415324;51.919054
Wetenschappersbuurt;2014-06-12;101534;"Grofvuil; GV Onjuist aangeboden";4.415324;51.919054
Wetenschappersbuurt;2014-06-12;101532;"Winkelwagentjes";4.415324;51.919054
Wetenschappersbuurt;2014-06-13;101807;"Grofvuil; GV Onjuist aangeboden";4.415324;51.919054
Wetenschappersbuurt;2014-06-16;101984;"Grofvuil; GV Onjuist aangeboden";4.415324;51.919054
Wetenschappersbuurt;2014-06-16;102042;"Grofvuil; GV Onjuist aangeboden";4.415324;51.919054
Wetenschappersbuurt;2014-06-19;102762;"Wijkcontainers / AAP Glas; WC/AAP GLS Grofvuil ernaast";4.415324;51.919054
Wetenschappersbuurt;2014-06-19;102769;"Afvalbak; Afvalbak vies/smerig";4.415324;51.919054
Wetenschappersbuurt;2014-06-26;104007;"Afvalbakken; Afvalbak vol";4.415324;51.919054
Wetenschappersbuurt;2014-06-26;104009;"Grofvuil; GV Onjuist aangeboden";4.415324;51.919054
Wetenschappersbuurt;2014-06-30;104432;"Grofvuil; GV Onjuist aangeboden";4.415324;51.919054
Wetenschappersbuurt;2014-06-30;104447;"Afvalbakken; Afvalbak vol";4.415324;51.919054
Wetenschappersbuurt;2014-06-30;104452;"Winkelwagentjes";4.415324;51.919054
Wetenschappersbuurt;2014-06-30;104495;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.415324;51.919054
Wetenschappersbuurt;2014-07-04;105423;"Afvalbakken; Afvalbak vol";4.415324;51.919054
Wetenschappersbuurt;2014-07-14;106871;"Beton, hout of kunststofpaal; Beton, hout of kunststofpaal omvergereden";4.415324;51.919054
Wetenschappersbuurt;2014-07-14;106949;"Grofvuil; GV Onjuist aangeboden";4.415324;51.919054
Wetenschappersbuurt;2014-07-17;107611;"Afvalbakken; Afvalbak vol";4.415324;51.919054
Wetenschappersbuurt;2014-07-17;107622;"Grofvuil; GV Onjuist aangeboden";4.415324;51.919054
Wetenschappersbuurt;2014-07-25;108836;"Afvalbakken; Afvalbak vol";4.415324;51.919054
Wetenschappersbuurt;2014-07-31;109689;"Grofvuil; GV Onjuist aangeboden";4.415324;51.919054
Wetenschappersbuurt;2014-08-11;111108;"Dumping; Dumping chemisch afval";4.415324;51.919054
Wetenschappersbuurt;2014-08-11;111137;"Wijkcontainers / AAP Kunststof; WC Kunststof Volle containers";4.415324;51.919054
Wetenschappersbuurt;2014-08-11;111157;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.415324;51.919054
Wetenschappersbuurt;2014-08-11;111173;"Winkelwagentjes";4.415324;51.919054
Wetenschappersbuurt;2014-08-11;111177;"Afvalbakken; Afvalbak vol";4.415324;51.919054
Wetenschappersbuurt;2014-08-14;111613;"Afvalbakken; Afvalbak vol";4.415324;51.919054
Wetenschappersbuurt;2014-08-14;111615;"Wijkcontainers Huisvuil; WC HV Huisvuil ernaast";4.415324;51.919054
Wetenschappersbuurt;2014-08-21;112601;"Winkelwagentjes";4.415324;51.919054
Wetenschappersbuurt;2014-09-04;114660;"Afvalbakken; Afvalbak vol";4.415324;51.919054
Wetenschappersbuurt;2014-09-08;115412;"Afvalbakken; Afvalbak vol";4.415324;51.919054
Wetenschappersbuurt;2014-09-08;115438;"Afvalbakken; Afvalbak vol";4.415324;51.919054
Wetenschappersbuurt;2014-09-08;115456;"Beton, hout of kunststofpaal; Beton, hout of kunststofpaal omvergereden";4.415324;51.919054
Wetenschappersbuurt;2014-09-11;116041;"Winkelwagentjes";4.415324;51.919054
Wetenschappersbuurt;2014-09-11;116044;"Grofvuil; GV Onjuist aangeboden";4.415324;51.919054
Wetenschappersbuurt;2014-09-15;116565;"Afvalbakken; Afvalbak vol";4.415324;51.919054
Wetenschappersbuurt;2014-09-15;116569;"Afvalbakken; Afvalbak vol";4.415324;51.919054
Wetenschappersbuurt;2014-09-29;118615;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.415324;51.919054
Wetenschappersbuurt;2014-10-01;119161;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.415324;51.919054
Wetenschappersbuurt;2014-10-13;120633;"Afvalbakken; Afvalbak vol";4.415324;51.919054
Wetenschappersbuurt;2014-10-13;120634;"Afvalbakken; Afvalbak vol";4.415324;51.919054
Wetenschappersbuurt;2014-10-26;122513;"Kapotte straatverlichting";4.415324;51.919054
Wetenschappersbuurt;2014-10-27;122633;"Grofvuil; GV Onjuist aangeboden";4.415324;51.919054
Wetenschappersbuurt;2014-10-27;122635;"Straatverlichting; OV 1 lamp stuk";4.415324;51.919054
Wetenschappersbuurt;2014-11-06;124137;"Wijkcontainers / AAP Glas; WC/AAP GLS Glas na legen";4.415324;51.919054
Wetenschappersbuurt;2014-11-07;124288;"(Brom)fietsen; (brom)fietswrakken";4.415324;51.919054
Wetenschappersbuurt;2014-11-20;126137;"Verkeers- of straatnaambord/paal; Verkeersbord vies/smerig/niet leesbaar";4.415324;51.919054
Wetenschappersbuurt;2014-11-20;126140;"Parkeerautomaten; Buiten werking";4.415324;51.919054
Wetenschappersbuurt;2014-12-01;127596;"Beton, hout of kunststofpaal; Beton, hout of kunststofpaal omvergereden";4.415324;51.919054
Wetenschappersbuurt;2014-12-04;128236;"Parkeerautomaten; Buiten werking";4.415324;51.919054
Wetenschappersbuurt;2014-12-04;128244;"Grofvuil; GV Onjuist aangeboden";4.415324;51.919054
Wetenschappersbuurt;2014-12-11;129140;"Parkeerautomaten; Buiten werking";4.415324;51.919054
Wetenschappersbuurt;2014-12-18;130059;"Winkelwagentjes";4.415324;51.919054
Wetenschappersbuurt;2014-12-23;130644;"Op bestrating en in het groen; Glasscherven op openbaar gebied";4.415324;51.919054
Wetenschappersbuurt;2015-01-05;131603;"Parkeerautomaten; Buiten werking";4.415324;51.919054
Wetenschappersbuurt;2015-01-08;132295;"Parkeerautomaten; Buiten werking";4.415324;51.919054
Wetenschappersbuurt;2015-01-13;132994;"Verzakking - plaatselijk";4.415324;51.919054
Wetenschappersbuurt;2015-01-16;133586;"Parkeerautomaten; Buiten werking";4.415324;51.919054
Wetenschappersbuurt;2015-01-22;134494;"Grofvuil; GV Onjuist aangeboden";4.415324;51.919054
Wetenschappersbuurt;2015-01-26;134864;"Parkeerautomaten; Buiten werking";4.415324;51.919054
Wetenschappersbuurt;2015-02-02;135941;"Parkeerautomaten; Buiten werking";4.415324;51.919054
Wetenschappersbuurt;2015-02-02;136115;"Parkeerautomaten; Buiten werking";4.415324;51.919054
Wetenschappersbuurt;2015-02-12;137557;"Winkelwagentjes";4.415324;51.919054
Wetenschappersbuurt;2015-03-05;140708;"Grofvuil; GV Onjuist aangeboden";4.415324;51.919054
Wetenschappersbuurt;2015-03-05;140709;"Grofvuil; GV Onjuist aangeboden";4.415324;51.919054
Wetenschappersbuurt;2015-03-06;140898;"Parkeerautomaten; Buiten werking";4.415324;51.919054
Wetenschappersbuurt;2015-03-06;140902;"Winkelwagentjes";4.415324;51.919054
Wetenschappersbuurt;2015-03-12;141831;"Grofvuil; GV Onjuist aangeboden";4.415324;51.919054
Wetenschappersbuurt;2015-03-16;142325;"Parkeerautomaten; Buiten werking";4.415324;51.919054
Wetenschappersbuurt;2015-03-19;143011;"WC Huisvuil met pas; WC HV MP Huisvuil ernaast";4.415324;51.919054
Wetenschappersbuurt;2015-03-26;144194;"Winkelwagentjes";4.415324;51.919054
Wetenschappersbuurt;2015-04-02;145496;"Parkeerautomaten; Buiten werking";4.415324;51.919054
Wetenschappersbuurt;2015-04-07;145868;"Afvalbakken; Afvalbak vol";4.415324;51.919054
Wetenschappersbuurt;2015-04-07;145870;"Winkelwagentjes";4.415324;51.919054
Wetenschappersbuurt;2015-04-20;148156;"Parkeerautomaten; Buiten werking";4.415324;51.919054
Wetenschappersbuurt;2015-04-22;148613;"Parkeerautomaten; Buiten werking";4.415324;51.919054
Wetenschappersbuurt;2015-04-23;148834;"Parkeerautomaten; Buiten werking";4.415324;51.919054
Wetenschappersbuurt;2015-04-23;148852;"Parkeerautomaten; Buiten werking";4.415324;51.919054
Wetenschappersbuurt;2015-04-28;149278;"Parkeerautomaten; Buiten werking";4.415324;51.919054
Wetenschappersbuurt;2015-04-28;149290;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.415324;51.919054
Wetenschappersbuurt;2015-04-28;149311;"Wijkcontainers Huisvuil; WC HV Volle containers";4.415324;51.919054
Wetenschappersbuurt;2015-04-28;149318;"Verzoek bijplaatsing";4.415324;51.919054
Wetenschappersbuurt;2015-05-07;150656;"Grofvuil; GV Onjuist aangeboden";4.415324;51.919054
Wetenschappersbuurt;2015-05-07;150657;"Grofvuil; GV Onjuist aangeboden";4.415324;51.919054
Wetenschappersbuurt;2015-05-07;150670;"Winkelwagentjes";4.415324;51.919054
Wetenschappersbuurt;2015-05-11;151116;"Grofvuil; GV Onjuist aangeboden";4.415324;51.919054
Wetenschappersbuurt;2015-05-15;151896;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.415324;51.919054
Wetenschappersbuurt;2015-05-15;151897;"Wijkcontainers / AAP Papier; AAP/WC PAP Volle container";4.415324;51.919054
Wetenschappersbuurt;2015-05-15;151900;"Winkelwagentjes";4.415324;51.919054
Wetenschappersbuurt;2015-05-26;153429;"Afvalbakken; Afvalbak vol";4.415324;51.919054
Wetenschappersbuurt;2015-05-26;153431;"Afvalbakken; Afvalbak vol";4.415324;51.919054
Wetenschappersbuurt;2015-05-28;153967;"Parkeerautomaten; Buiten werking";4.415324;51.919054
Wetenschappersbuurt;2015-05-28;154016;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.415324;51.919054
Wetenschappersbuurt;2015-06-01;154421;"Grofvuil; GV Onjuist aangeboden";4.415324;51.919054
Wetenschappersbuurt;2015-06-01;154428;"Afvalbakken; Afvalbak vol";4.415324;51.919054
Wetenschappersbuurt;2015-06-01;154512;"Parkeerautomaten; Buiten werking";4.415324;51.919054
Wetenschappersbuurt;2015-06-02;154804;"Grofvuil; GV Onjuist aangeboden";4.415324;51.919054
Wetenschappersbuurt;2015-06-02;154824;"Parkeerautomaten; Buiten werking";4.415324;51.919054
Wetenschappersbuurt;2015-06-04;155254;"Op bestrating en in het groen; Overlast bladeren/bloesem op straat";4.415324;51.919054
Wetenschappersbuurt;2015-06-04;155336;"Parkeerautomaten; Buiten werking";4.415324;51.919054
Wetenschappersbuurt;2015-06-08;155675;"Afvalbakken; Afvalbak vol";4.415324;51.919054
Wetenschappersbuurt;2015-06-08;155679;"Afvalbakken; Afvalbak vol";4.415324;51.919054
Wetenschappersbuurt;2015-06-18;157924;"Op bestrating en in het groen; Overlast van zwerfvuil in beplanting";4.415324;51.919054
Wetenschappersbuurt;2014-07-21;108030;"Afvalbakken; Afvalbak vol";4.414392;51.919191
Wetenschappersbuurt;2014-03-24;88108;"Winkelwagentjes";4.414392;51.919191
